month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2015-06,Arkansas,3873,,4881,3689,162,245,0,4,7,0,984,1525,2,0,0,0,,,0,0,0,0,0,0,15372
2015-06,California,51944,,33287,22795,3763,0,0,0,0,0,483,422,10,0,0,0,,,0,0,0,0,0,0,112704
2015-06,Colorado,4241,,15127,10700,722,826,0,0,0,0,0,0,0,138,23,0,,,0,0,0,0,0,0,31777
2015-06,Connecticut,11856,,9429,3201,119,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,24605
2015-06,Delaware,436,,1589,1169,59,42,0,4,4,0,24,5,0,0,0,0,,,0,0,0,0,0,0,3332
2015-06,District of Columbia,0,,45,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,49
2015-06,Florida,15397,,39592,17115,1989,1395,185,7,8,0,2404,1007,2,0,0,0,,,0,0,0,0,0,0,79101
2015-06,Georgia,13230,,11502,6000,279,394,0,14,10,1,1807,1435,2,0,0,0,,,0,0,0,0,0,0,34674
2015-06,Guam,0,,108,56,15,5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,184
2015-06,Hawaii,1209,,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,0,0,0,0,0,0,1213
2015-06,Idaho,2849,,2381,3063,126,152,0,2,5,0,306,488,0,0,0,1,,,0,0,0,0,0,0,9373
2015-06,Illinois,53952,,17666,8230,0,583,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,80431
2015-06,Indiana,37734,,14845,8455,742,513,1,3,8,0,6,431,1,13,2,1,,,0,0,0,0,0,0,62755
2015-06,Iowa,5452,,184,1634,24,3,0,0,0,0,2,59,1,0,0,0,,,0,0,0,0,0,0,7359
2015-06,Kansas,1415,,4610,3174,222,207,0,3,4,0,473,354,1,0,0,0,,,0,0,0,0,0,0,10463
2015-06,Kentucky,225599,,7280,5300,178,402,2,2,7,0,1590,1656,2,7,2,0,,,0,0,0,0,0,0,242027
2015-06,Louisiana,1253,,10584,6441,529,448,0,3,3,0,881,899,1,0,0,0,,,0,0,0,0,0,0,21042
2015-06,Maine,626,,2906,2155,127,107,6,0,1,0,80,137,0,4,2,0,,,0,0,0,0,0,0,6151
2015-06,Mariana Islands,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2
2015-06,Maryland,1821,,2929,3776,91,12,0,1,2,0,56,112,1,3,1,0,,,0,17,2,0,2,0,8826
2015-06,Massachusetts,4456,,4398,2122,284,114,0,0,0,0,2,3,0,2,1,1,,,0,0,0,0,0,0,11383
2015-06,Michigan,14561,,8683,6668,313,153,1,0,0,0,5,263,1,61,14,0,,,0,0,0,0,0,0,30723
2015-06,Minnesota,18144,,7117,7084,358,238,0,1,1,0,175,407,0,16,8,4,,,0,0,0,0,0,0,33553
2015-06,Mississippi,729,,6160,3422,207,230,43,40,29,2,1197,1051,1,0,0,0,,,0,0,0,0,0,0,13111
2015-06,Missouri,6929,,16285,9733,949,755,0,11,5,0,1055,1147,5,112,24,0,,,0,0,0,0,0,0,37010
2015-06,Montana,904,,2514,3684,83,172,9,4,6,7,427,707,1,4,5,2,,,0,0,0,0,0,0,8529
2015-06,Nebraska,2903,,142,1238,14,1,0,0,1,0,3,67,0,0,0,0,,,0,0,0,0,0,0,4369
2015-06,Nevada,2305,,3778,2373,164,190,0,0,0,0,243,131,2,0,0,0,,,0,0,0,0,0,0,9186
2015-06,New Hampshire,3609,,3745,2356,63,1,14,0,0,0,0,11,0,74,5,3,,,0,0,0,0,0,0,9881
2015-06,New Jersey,0,,4261,2606,140,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7007
2015-06,New Mexico,640,,4546,3374,307,209,0,1,3,0,400,447,2,39,1,0,,,0,0,0,0,0,0,9969
2015-06,New York,3222,,8140,10400,444,150,0,0,0,0,12,11,1,0,0,0,,,207,114,6,2,8,0,22717
2015-06,North Carolina,19637,,1034,8587,459,190,0,7,6,1,1789,2166,13,0,0,0,,,0,0,0,0,0,0,33889
2015-06,North Dakota,808,,1335,2008,57,55,0,3,1,0,67,147,0,0,0,0,,,0,0,0,0,0,0,4481
2015-06,Ohio,9361,,22545,13307,1118,889,3,21,8,0,1203,827,11,3,0,1,,,0,0,0,0,0,0,49297
2015-06,Oklahoma,0,,10529,6612,679,664,0,10,7,0,1742,1541,9,0,0,0,,,0,0,0,0,0,0,21793
2015-06,Oregon,31,,9661,8073,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,17765
2015-06,Pennsylvania,17846,,39007,6733,0,0,27,0,0,0,0,0,0,395,112,2,,,0,0,0,0,0,0,64122
2015-06,Puerto Rico,0,,1228,198,26,36,0,0,0,0,7,4,0,0,0,0,,,0,0,0,0,0,0,1499
2015-06,Rhode Island,0,,797,572,31,105,0,0,0,0,3,4,0,0,0,0,,,0,0,0,0,0,0,1512
2015-06,South Carolina,6565,,7693,4135,351,296,4,7,2,0,995,705,1,5,3,1,,,0,0,0,0,0,0,20763
2015-06,South Dakota,595,,1866,2611,126,124,0,3,1,0,121,198,0,0,0,0,,,0,0,0,0,0,0,5645
2015-06,Tennessee,12888,,18596,10241,0,833,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,42558
2015-06,Texas,21211,,43199,27650,2432,2114,0,24,17,0,5749,4042,23,0,0,0,,,0,0,0,0,0,0,106461
2015-06,Utah,14428,,2549,2745,152,136,0,0,0,2,195,251,0,177,46,3,,,0,0,0,0,0,0,20684
2015-06,Vermont,0,,1149,890,52,39,0,0,0,0,1,2,2,0,0,0,,,0,0,0,0,0,0,2135
2015-06,Virgin Islands,75,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,104
2015-06,Virginia,504,,16539,10126,733,0,0,0,0,0,0,0,0,1,1,0,,,0,0,0,0,0,0,27904
2015-06,Washington,7915,,12207,8243,905,512,7,4,3,0,1058,995,4,415,116,7,,,213,149,11,5,13,1,32783
2015-06,West Virginia,2003,,5468,4455,193,295,4,1,1,0,972,1300,1,1,0,1,,,0,0,0,0,0,0,14695
2015-06,Wisconsin,4287,,9973,7540,466,34,0,0,0,0,97,237,7,53,17,4,,,0,0,0,0,0,0,22715
2015-06,Wyoming,764,,1380,1731,62,70,1,1,1,0,162,216,0,0,0,0,,,0,0,0,0,0,0,4388
2015-05,Alabama,15495,,15629,9031,525,631,0,16,14,1,2258,1520,8,0,0,0,,,0,0,0,0,0,0,45128
2015-05,Alaska,203,,2866,2337,178,166,0,11,12,0,205,186,2,1,1,0,,,0,0,0,0,0,0,6168
2015-05,Arizona,4719,,10829,6105,590,418,0,7,3,0,1183,582,5,61,1,0,,,0,0,0,0,0,0,24503
2015-05,Arkansas,4750,,4871,3881,170,268,0,1,5,0,932,1379,1,0,0,0,,,0,0,0,0,0,0,16258
2015-05,California,53467,,36049,25174,3848,0,0,0,0,0,537,493,6,0,0,0,,,0,0,0,0,0,0,119574
2015-05,Colorado,4338,,15660,11252,776,879,0,0,0,0,0,0,0,139,18,0,,,0,0,0,0,0,0,33062
2015-05,Connecticut,11817,,9170,3432,152,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,24571
2015-05,Delaware,748,,1597,1197,38,55,0,4,4,0,33,6,1,0,0,0,,,0,0,0,0,0,0,3683
2015-05,District of Columbia,0,,50,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,53
2015-05,Florida,13949,,39775,17145,1962,1420,170,7,2,0,2194,973,4,0,0,0,,,0,0,0,0,0,0,77601
2015-05,Georgia,11956,,11029,5941,323,405,0,8,8,0,1814,1467,5,0,0,0,,,0,0,0,0,0,0,32956
2015-05,Guam,0,,91,44,7,6,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,148
2015-05,Hawaii,1142,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,0,0,0,0,0,1145
2015-05,Idaho,2533,,2751,3569,131,157,0,1,7,0,320,494,1,4,5,2,,,0,0,0,0,0,0,9975
2015-05,Illinois,47092,,19457,9346,0,643,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,76538
2015-05,Indiana,38129,,15952,8778,744,566,0,4,3,0,10,414,4,4,0,0,,,0,0,0,0,0,0,64608
2015-05,Iowa,5573,,167,1781,12,9,0,1,0,0,3,51,0,0,0,0,,,0,0,0,0,0,0,7597
2015-05,Kansas,1829,,5200,3969,233,262,6,2,5,0,423,319,1,0,0,0,,,0,0,0,0,0,0,12249
2015-05,Kentucky,255314,,7321,5133,185,393,0,6,1,0,1599,1659,0,2,1,0,,,0,0,0,0,0,0,271614
2015-05,Louisiana,1805,,9916,6452,542,441,0,2,4,0,897,882,0,0,0,0,,,0,0,0,0,0,0,20941
2015-05,Maine,548,,2593,2273,110,108,2,1,0,0,77,148,0,0,0,0,,,0,0,0,0,0,0,5860
2015-05,Mariana Islands,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1
2015-05,Maryland,1155,,2665,3972,88,14,0,1,1,0,58,129,2,2,2,0,,,0,13,2,0,1,0,8105
2015-05,Massachusetts,4692,,4529,2296,267,111,6,0,1,0,3,1,0,0,1,0,,,0,0,0,0,0,0,11907
2015-05,Michigan,16080,,9289,6839,260,163,0,0,2,0,4,258,0,58,8,0,,,0,0,0,0,0,0,32961
2015-05,Minnesota,20670,,8050,7795,382,284,0,0,0,0,160,417,0,12,6,3,,,0,0,0,0,0,0,37779
2015-05,Mississippi,669,,6734,3669,159,238,25,32,36,0,1134,1107,0,0,0,0,,,0,0,0,0,0,0,13803
2015-05,Missouri,6510,,17111,10085,799,730,0,7,10,0,1065,1147,2,84,11,4,,,0,0,0,0,0,0,37565
2015-05,Montana,892,,2840,4108,75,223,15,1,3,2,401,802,0,0,1,1,,,0,0,0,0,0,0,9364
2015-05,Nebraska,2841,,104,1455,13,11,0,0,0,0,3,73,0,0,0,0,,,0,0,0,0,0,0,4500
2015-05,Nevada,2363,,4200,2611,170,212,0,0,0,0,266,137,0,0,0,0,,,0,0,0,0,0,0,9959
2015-05,New Hampshire,4144,,3813,2468,55,1,4,0,0,0,0,17,0,49,1,12,,,0,0,0,0,0,0,10564
2015-05,New Jersey,0,,4118,2453,133,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,6704
2015-05,New Mexico,732,,5143,3645,268,254,0,3,1,0,433,507,2,33,0,0,,,0,0,0,0,0,0,11021
2015-05,New York,2788,,7767,10516,449,114,0,0,0,0,8,13,1,0,0,0,,,174,134,5,0,6,2,21977
2015-05,North Carolina,18448,,1155,8393,482,182,0,9,13,0,1675,1994,6,0,0,0,,,0,0,0,0,0,0,32357
2015-05,North Dakota,500,,1507,2349,49,68,0,2,1,0,72,135,0,0,0,0,,,0,0,0,0,0,0,4683
2015-05,Ohio,10082,,22978,12473,1026,958,0,7,3,0,1161,729,5,4,0,1,,,0,0,0,1,0,0,49428
2015-05,Oklahoma,0,,11082,7434,845,674,0,6,8,0,1623,1532,6,0,0,0,,,0,0,0,0,0,0,23210
2015-05,Oregon,33,,10537,8722,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,19292
2015-05,Pennsylvania,16899,,38419,6825,0,0,48,0,0,0,0,0,0,401,80,4,,,0,0,0,0,0,0,62676
2015-05,Puerto Rico,0,,1263,149,36,17,0,0,0,0,10,2,0,0,0,0,,,0,0,0,0,0,0,1477
2015-05,Rhode Island,0,,865,520,35,122,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,1543
2015-05,South Carolina,6173,,7725,4088,395,273,0,4,4,1,914,674,2,1,0,0,,,0,0,0,0,0,0,20254
2015-05,South Dakota,626,,2260,2932,139,129,1,0,1,0,134,214,0,0,0,0,,,0,0,0,0,0,0,6436
2015-05,Tennessee,10582,,18928,10314,0,773,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,40597
2015-05,Texas,21646,,44935,29899,2679,2233,0,17,21,0,5551,4004,27,0,0,0,,,0,0,0,0,0,0,111012
2015-05,Utah,11653,,2927,2935,141,161,0,0,0,0,221,292,0,169,42,3,,,0,0,0,0,0,0,18544
2015-05,Vermont,0,,1152,921,47,48,0,0,0,0,1,3,0,0,0,0,,,0,0,0,0,0,0,2172
2015-05,Virgin Islands,101,,12,2,0,2,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,118
2015-05,Virginia,846,,17065,9854,680,0,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,28447
2015-05,Washington,8106,,12928,8555,1034,461,5,1,6,0,1095,949,2,302,115,6,,,204,161,5,3,5,0,33943
2015-05,West Virginia,2272,,5596,4499,185,383,0,1,3,0,994,1355,0,0,0,0,,,0,0,0,0,0,0,15288
2015-05,Wisconsin,4783,,10130,8532,483,28,0,0,0,0,96,240,7,42,16,5,,,0,0,0,0,0,0,24362
2015-05,Wyoming,493,,1758,1871,93,97,0,1,1,0,126,172,0,0,0,0,,,0,0,0,0,0,0,4612
2015-04,Alabama,17623,,14929,9809,602,628,0,13,11,1,1917,1433,5,0,0,0,,,0,0,0,0,0,,46971
2015-04,Alaska,242,,3107,2908,186,200,0,10,10,0,209,157,0,1,0,0,,,0,0,0,0,0,,7030
2015-04,Arizona,4046,,11236,6438,694,450,0,1,3,0,1194,651,1,46,2,0,,,0,0,0,0,0,,24762
2015-04,Arkansas,4927,,4951,4514,168,294,4,7,8,0,848,1412,2,0,0,0,,,0,0,0,0,0,,17135
2015-04,California,48166,,35479,25542,4370,0,0,0,0,0,584,533,12,0,0,0,,,0,0,0,0,0,,114686
2015-04,Colorado,5034,,15865,11795,935,961,0,2,0,0,1,2,0,74,18,1,,,0,0,0,0,0,,34688
2015-04,Connecticut,13294,,9624,3635,122,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,26677
2015-04,Delaware,546,,1720,1228,64,57,0,3,2,0,32,13,0,0,0,0,,,0,0,0,0,0,,3665
2015-04,District of Columbia,0,,49,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,51
2015-04,Florida,16049,,40786,18180,1996,1351,177,10,5,1,2020,876,5,0,0,0,,,0,0,0,0,0,,81456
2015-04,Georgia,13765,,11926,6472,336,426,0,6,5,0,1614,1346,5,0,0,0,,,0,0,0,0,0,,35901
2015-04,Guam,0,,84,42,15,5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,146
2015-04,Hawaii,1327,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,0,,1329
2015-04,Idaho,3119,,2712,3727,140,161,0,2,1,0,247,575,0,2,0,0,,,0,0,0,0,0,,10686
2015-04,Illinois,88841,,19123,9918,0,659,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,118541
2015-04,Indiana,38811,,16372,10732,823,541,9,0,2,0,18,483,0,0,0,0,,,0,0,0,0,0,,67791
2015-04,Iowa,8656,,211,2163,13,4,0,0,1,0,3,62,0,0,0,0,,,0,0,0,0,0,,11113
2015-04,Kansas,2574,,5754,4392,242,264,4,3,2,0,462,345,2,0,0,0,,,0,0,0,0,0,,14044
2015-04,Kentucky,234945,,8012,6829,245,482,0,3,10,0,1575,1765,4,9,10,1,,,0,0,0,0,0,,253890
2015-04,Louisiana,1599,,9998,6632,588,447,0,2,6,0,856,871,1,0,0,0,,,0,0,0,0,0,,21000
2015-04,Maine,0,,3112,2984,142,158,2,0,0,1,77,132,0,0,0,0,,,0,0,0,0,0,,6608
2015-04,Mariana Islands,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,2
2015-04,Maryland,1773,,3227,5116,100,16,0,1,0,0,66,143,3,7,6,0,,,0,6,0,0,0,,10464
2015-04,Massachusetts,5865,,5205,2642,354,135,2,0,0,0,5,1,1,0,0,1,,,0,0,0,0,0,,14211
2015-04,Michigan,17298,,10428,8134,389,170,0,0,2,0,6,310,2,81,20,0,,,0,0,0,0,0,,36840
2015-04,Minnesota,22700,,9626,10862,503,365,0,2,21,0,174,415,0,10,4,0,,,0,0,0,0,0,,44682
2015-04,Mississippi,876,,6771,4061,181,259,25,38,26,1,997,1056,1,0,0,0,,,0,0,0,0,0,,14292
2015-04,Missouri,7944,,17715,12531,812,926,0,3,6,0,963,1262,7,15,3,0,,,0,0,0,0,0,,42187
2015-04,Montana,1148,,2695,4166,97,189,7,1,5,0,429,735,1,0,0,0,,,0,0,0,0,0,,9473
2015-04,Nebraska,3521,,134,1586,12,2,0,0,0,0,4,66,0,0,0,0,,,0,0,0,0,0,,5325
2015-04,Nevada,2604,,3891,2533,189,220,0,0,0,0,272,121,0,0,0,0,,,0,0,0,0,0,,9830
2015-04,New Hampshire,3373,,4277,3015,97,1,2,0,0,0,0,26,0,51,6,1,,,0,0,0,0,0,,10849
2015-04,New Jersey,0,,4462,3002,130,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,7594
2015-04,New Mexico,916,,5084,3754,287,219,0,0,1,0,431,557,1,49,0,0,,,0,0,0,0,0,,11299
2015-04,New York,3186,,9004,13499,557,149,0,1,2,0,10,11,2,0,0,0,,,249,133,2,4,9,,26818
2015-04,North Carolina,22434,,950,9667,535,202,0,9,9,1,1583,2125,5,0,0,0,,,0,0,0,0,0,,37520
2015-04,North Dakota,677,,1530,2666,77,80,0,2,1,0,53,138,1,0,0,0,,,0,0,0,0,0,,5225
2015-04,Ohio,12671,,26841,16124,1256,1022,0,12,9,0,1184,831,13,1,1,0,,,0,0,0,0,0,,59965
2015-04,Oklahoma,0,,12508,8819,841,776,0,7,5,2,1600,1592,2,0,0,0,,,0,0,0,0,0,,26152
2015-04,Oregon,20,,11238,9305,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,20563
2015-04,Pennsylvania,21161,,45156,7908,0,0,50,0,0,0,0,0,0,423,122,0,,,0,0,0,0,0,,74820
2015-04,Puerto Rico,0,,954,170,25,13,0,0,0,0,5,1,0,0,0,0,,,0,0,0,0,0,,1168
2015-04,Rhode Island,0,,931,594,66,113,0,0,0,0,1,5,0,0,0,0,,,0,0,0,0,0,,1710
2015-04,South Carolina,8009,,8123,4493,364,286,0,1,0,1,854,669,0,1,0,0,,,0,0,0,0,0,,22801
2015-04,South Dakota,720,,2474,3118,162,157,0,2,1,0,116,200,1,0,0,0,,,0,0,0,0,0,,6951
2015-04,Tennessee,13585,,19190,11361,0,836,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,44972
2015-04,Texas,21605,,41412,29218,2447,2052,0,11,16,0,5178,4062,31,0,0,0,,,0,0,0,0,0,,106032
2015-04,Utah,13427,,2720,3124,134,153,0,1,1,1,209,311,0,200,74,6,,,0,0,0,0,0,,20361
2015-04,Vermont,0,,1470,1477,57,74,0,0,0,0,0,3,0,0,0,0,,,0,0,0,0,0,,3081
2015-04,Virgin Islands,90,,18,6,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,115
2015-04,Virginia,658,,18272,12038,686,0,0,0,0,0,0,0,0,2,1,0,,,0,0,0,0,0,,31657
2015-04,Washington,9867,,14397,9063,1206,506,6,4,4,0,1064,1010,0,335,142,6,,,174,191,29,1,3,,38008
2015-04,West Virginia,3212,,6777,5845,206,371,7,2,3,0,907,1407,2,0,0,0,,,0,0,0,0,0,,18739
2015-04,Wisconsin,6576,,11606,12006,564,43,0,0,0,0,99,263,7,0,0,0,,,0,0,0,0,0,,31164
2015-04,Wyoming,559,,1668,1995,70,97,1,1,1,0,129,176,0,0,0,0,,,0,0,0,0,0,,4697
2015-03,Alabama,21726,,17870,12707,701,732,0,10,13,1,1750,1635,7,0,0,0,,,0,0,0,0,0,,57152
2015-03,Alaska,255,,3114,3092,206,171,0,11,7,0,190,176,1,0,0,0,,,0,0,0,0,0,,7223
2015-03,Arizona,4107,,12720,7999,777,579,0,7,0,0,1353,820,5,34,1,0,,,0,0,0,0,0,,28402
2015-03,Arkansas,4650,,7010,5843,198,312,0,7,8,0,849,1520,0,0,0,0,,,0,0,0,0,0,,20397
2015-03,California,126134,,38597,30120,3822,0,0,0,0,0,564,588,8,0,0,0,,,0,0,0,0,0,,199833
2015-03,Colorado,3710,,17716,14259,939,1112,1,0,0,0,1,2,0,0,0,0,,,0,0,0,0,0,,37740
2015-03,Connecticut,13911,,11432,4709,250,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,30302
2015-03,Delaware,500,,2145,1741,77,75,1,5,2,0,52,12,0,0,0,0,,,0,0,0,0,0,,4610
2015-03,District of Columbia,0,,62,4,0,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,68
2015-03,Florida,17066,,46739,22690,2279,1664,239,8,8,0,1978,1005,7,0,0,0,,,0,0,0,0,0,,93683
2015-03,Georgia,18105,,16366,9436,459,583,0,11,10,1,1614,1611,4,0,0,0,,,0,0,0,0,0,,48200
2015-03,Guam,0,,96,47,13,5,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,161
2015-03,Hawaii,1344,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,1344
2015-03,Idaho,3323,,3303,4416,179,165,0,2,2,0,279,556,0,7,2,0,,,0,0,0,0,0,,12234
2015-03,Illinois,68243,,17517,10329,0,681,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,96770
2015-03,Indiana,44831,,22176,13898,1201,670,5,4,8,0,9,502,1,0,0,0,,,0,0,0,0,0,,83305
2015-03,Iowa,11320,,295,3211,24,7,0,0,1,0,1,89,0,0,0,0,,,0,0,0,0,0,,14948
2015-03,Kansas,2514,,6823,5529,296,317,5,3,4,0,414,427,4,0,0,0,,,0,0,0,1,0,,16337
2015-03,Kentucky,258825,,10407,8327,283,529,0,4,4,0,1464,1671,4,0,0,0,,,0,0,0,0,0,,281518
2015-03,Louisiana,1589,,12506,9438,797,589,0,1,2,0,863,1001,0,2,0,0,,,0,0,0,0,0,,26788
2015-03,Maine,0,,3634,3215,207,156,0,2,1,0,79,144,0,0,0,0,,,0,0,0,0,0,,7438
2015-03,Mariana Islands,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,2
2015-03,Maryland,1800,,3235,5268,134,18,0,0,0,0,61,131,0,0,0,0,,,0,7,2,0,0,,10656
2015-03,Massachusetts,5379,,6905,3446,380,172,1,0,1,0,4,5,0,1,1,1,,,0,0,0,0,0,,16296
2015-03,Michigan,17994,,13506,10617,431,228,29,1,1,0,5,346,2,48,23,2,,,0,0,0,0,0,,43233
2015-03,Minnesota,27319,,10796,12244,575,409,0,0,4,0,173,455,0,10,2,0,,,0,0,0,0,0,,51987
2015-03,Mississippi,1167,,8788,5791,276,312,48,28,24,0,1006,1192,3,0,0,0,,,0,0,0,0,0,,18635
2015-03,Missouri,9321,,23164,15636,1086,1037,0,8,21,2,994,1269,8,15,5,0,,,0,0,0,0,0,,52566
2015-03,Montana,1266,,3203,4804,125,234,10,1,4,0,390,825,1,0,0,0,,,0,0,0,0,0,,10863
2015-03,Nebraska,4531,,123,2037,16,7,0,0,0,0,6,75,1,0,0,0,,,0,0,0,0,0,,6796
2015-03,Nevada,2226,,4938,3075,242,271,0,0,0,0,285,155,0,0,0,0,,,0,0,0,0,0,,11192
2015-03,New Hampshire,3529,,4853,3215,105,0,5,0,0,0,0,17,0,48,8,0,,,0,0,0,0,0,,11780
2015-03,New Jersey,0,,4924,3456,149,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,8529
2015-03,New Mexico,834,,6149,4853,357,275,0,1,3,0,457,603,0,54,1,0,,,0,0,0,0,0,,13587
2015-03,New York,4253,,9776,14574,663,154,0,0,0,0,14,14,2,0,0,0,,,265,151,8,3,12,,29889
2015-03,North Carolina,27047,,1182,12154,639,208,0,5,6,0,1609,2339,7,0,0,0,,,0,0,0,0,0,,45196
2015-03,North Dakota,751,,2086,3302,92,105,0,3,2,0,45,130,1,0,0,0,,,0,0,0,0,0,,6517
2015-03,Ohio,4378,,32293,20400,1797,1350,1,14,10,0,1211,918,14,2,0,1,,,0,0,0,0,0,,62389
2015-03,Oklahoma,0,,14307,10437,981,892,0,3,4,1,1594,1700,7,0,0,0,,,0,0,0,0,0,,29926
2015-03,Oregon,97,,12693,11105,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,23895
2015-03,Pennsylvania,24290,,56770,10644,0,0,58,0,0,0,0,1,0,441,121,4,,,0,0,0,0,0,,92329
2015-03,Puerto Rico,0,,1131,163,59,17,0,1,0,0,5,1,0,0,0,0,,,0,0,0,0,0,,1377
2015-03,Rhode Island,0,,1038,743,54,112,0,0,0,0,2,4,0,0,0,0,,,0,0,0,0,0,,1953
2015-03,South Carolina,7695,,9999,6364,446,324,0,3,3,0,902,810,0,0,0,0,,,0,0,0,0,0,,26546
2015-03,South Dakota,1115,,3103,4041,169,193,0,2,1,0,102,197,0,0,0,0,,,0,0,0,0,0,,8923
2015-03,Tennessee,1967,,22617,14513,0,967,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,40064
2015-03,Texas,23183,,53371,36853,2987,2534,0,31,18,0,5635,4732,24,0,0,0,,,0,0,0,0,0,,129368
2015-03,Utah,15127,,3186,3867,159,161,0,0,0,0,249,367,1,185,111,9,,,0,0,0,0,0,,23422
2015-03,Vermont,0,,1522,1485,51,54,0,0,0,0,0,3,0,0,0,0,,,0,0,0,0,0,,3115
2015-03,Virgin Islands,84,,9,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,96
2015-03,Virginia,389,,22865,15230,923,0,0,0,0,0,0,0,0,11,9,0,,,0,0,0,0,0,,39427
2015-03,Washington,11525,,15965,11213,1310,536,4,3,6,0,1131,1165,1,345,120,5,,,3,135,71,0,4,,43542
2015-03,West Virginia,6320,,9314,6894,307,503,6,0,4,0,919,1536,1,0,0,0,,,0,0,0,0,0,,25804
2015-03,Wisconsin,7023,,14792,14421,680,33,0,0,2,0,115,359,8,0,0,0,,,0,0,0,0,0,,37433
2015-03,Wyoming,659,,2023,2247,96,127,0,2,6,0,111,188,0,0,0,0,,,0,0,0,0,0,,5459
2015-02,Alabama,16692,,23552,14293,844,1109,0,9,7,3,2998,2706,7,0,0,0,,,0,0,0,0,0,0,62220
2015-02,Alaska,238,,3032,2552,211,252,0,10,4,0,218,211,3,0,0,0,,,0,0,0,0,0,0,6731
2015-02,Arizona,3728,,13951,8211,754,677,0,4,3,1,2058,1133,6,35,2,0,,,0,0,0,0,0,0,30563
2015-02,Arkansas,3025,,8799,7037,201,621,0,9,10,0,1360,2980,0,0,0,0,,,0,0,0,0,0,0,24042
2015-02,California,42920,,37478,27480,4417,0,0,0,0,0,785,701,8,0,0,0,,,0,0,0,0,0,0,113789
2015-02,Colorado,4142,,18284,12985,936,1170,1,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,37520
2015-02,Connecticut,10345,,9806,3890,246,0,0,0,0,0,0,0,0,0,0,0,,,0,4,0,0,0,0,24291
2015-02,Delaware,104,,2135,1681,79,75,0,4,4,0,37,18,0,0,0,0,,,0,0,0,0,0,0,4137
2015-02,District of Columbia,0,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,53
